id,category,body,subject
2292,sales_pitch,"Oscar Chen, suggesting the hosted Rally Hub solution as the best fit. The hosted solution cost lands at $764,900.",Following up on the managed path
2293,sales_pitch,"Paige Sullivan, sharing the Lighthouse Core pricing options we discussed. Pricing stays flat through February 19.",Discussing the number sheet
2294,sales_pitch,"Paige Sullivan, suggesting the hosted Monarch Flow solution as the best fit. The hosted solution cost lands at $483,600.",Monarch Flow demo
2295,sales_pitch,"Pascal Lemoine, attaching a refreshed Ridgecast discount pricing sheet. Happy to walk through the discount terms before April 28.",Ridgecast solution
2296,sales_pitch,"Pascal Lemoine, could we run a technical Overland Sync demo for the team on March 29? I can tailor the technical demo to your hands on use case.",Next on the live look
2297,sales_pitch,"Pascal Lemoine, sharing the Quarry Index pricing options we discussed. Pricing stays flat through April 5.",Following up on the cost framing
2298,sales_pitch,"Pascal Lemoine, suggesting the hosted Overland Sync solution as the best fit. The hosted solution cost lands at $233,100.",Sharing the packaged fit
2299,sales_pitch,"Pascal Lemoine, the Beacon CRM renewal proposal is ready. Renewal proposal amount is $375,400, valid until August 2.",About the suggestion pack
2300,sales_pitch,"Qingshan Wei, could we run a technical Amplify Forms demo for the team on April 12? I can tailor the technical demo to your hands on use case.",Following up on the walkthrough
2301,sales_pitch,"Qingshan Wei, could we run a technical Tether Relay demo for the team on September 11? I can tailor the technical demo to your hands on use case.",About the live look
2302,sales_pitch,"Qingshan Wei, following up on the Milestone HR channel partnership idea. Could the channel partnership review land by September 11?",About the teaming setup
2303,sales_pitch,"Qingshan Wei, suggesting the hosted Tangent Suite solution as the best fit. The hosted solution cost lands at $716,500.",About the packaged fit
2304,sales_pitch,"Qingshan Wei, the Courier Mail renewal proposal is ready. Renewal proposal amount is $308,900, valid until Monday next week.",About the written plan
2305,sales_pitch,"Quentin Reyes, attaching a refreshed Harbor API discount pricing sheet. Happy to walk through the discount terms before March 21.",Harbor API demo
2306,sales_pitch,"Quentin Reyes, attaching a refreshed Harbor API discount pricing sheet. Happy to walk through the discount terms before November 6.",Harbor API proposal
2307,sales_pitch,"Quentin Reyes, sharing the Amplify Forms pricing options we discussed. Pricing stays flat through June 23.",Discussing the offer terms
2308,sales_pitch,"Quentin Reyes, suggesting the hosted Spindle Ops solution as the best fit. The hosted solution cost lands at $502,300.",Discussing the fit picture
2309,sales_pitch,"Quentin Reyes, suggesting the hosted Tangent Suite solution as the best fit. The hosted solution cost lands at $740,200.",Exploring the on platform option
2310,sales_pitch,"Quentin Reyes, the Basin Explorer renewal proposal is ready. Renewal proposal amount is $276,700, valid until February 19.",Basin Explorer solution
2311,sales_pitch,"Rita Kovacs, could we run a technical Harbor API demo for the team on September 11? I can tailor the technical demo to your hands on use case.",Following up on the walkthrough
2312,sales_pitch,"Rita Kovacs, drafting a concise Milestone HR proposal for leadership. The proposal will land ahead of January 14.",About the suggestion pack
2313,sales_pitch,"Rita Kovacs, following up on the Pinnacle Insights channel partnership idea. Could the channel partnership review land by March 21?",Sharing the collaboration thread
2314,sales_pitch,"Rita Kovacs, the Sparrow Cloud renewal proposal is ready. Renewal proposal amount is $18,300, valid until February 11.",Sparrow Cloud proposal
2315,sales_pitch,"Rosalind Ferrars, attaching a refreshed Sparrow Cloud discount pricing sheet. Happy to walk through the discount terms before February 11.",About the offer terms
2316,sales_pitch,"Rosalind Ferrars, sharing the Monarch Flow pricing options we discussed. Pricing stays flat through July 9.",Following up on the commercial side
2317,sales_pitch,"Rosalind Ferrars, sharing the Rally Hub pricing options we discussed. Pricing stays flat through March 4.",Next on the number sheet
2318,sales_pitch,"Rosalind Ferrars, suggesting the hosted Kingfisher Pay solution as the best fit. The hosted solution cost lands at $561,800.",Kingfisher Pay demo
2319,sales_pitch,"Rosalind Ferrars, the Fieldnote renewal proposal is ready. Renewal proposal amount is $446,200, valid until April 28.",Considering the continuation draft
2320,sales_pitch,"Rosalind Ferrars, the Nebula Engine renewal proposal is ready. Renewal proposal amount is $74,900, valid until June 15.",Considering the roll forward pitch
2321,sales_pitch,"Rosalind Ferrars, the Rally Hub renewal proposal is ready. Renewal proposal amount is $790,300, valid until January 8.",Rally Hub proposal
2322,sales_pitch,"Samir Dhillon, the Rally Hub renewal proposal is ready. Renewal proposal amount is $121,500, valid until June 7.",About the suggestion pack
2323,sales_pitch,"Stefan Milos, attaching a refreshed Rally Hub discount pricing sheet. Happy to walk through the discount terms before the first week of the quarter.",Sharing the number sheet
2324,sales_pitch,"Stefan Milos, drafting a concise Harbor Sight proposal for leadership. The proposal will land ahead of January 22.",Sharing the suggestion pack
2325,sales_pitch,"Stefan Milos, drafting a concise Outrigger proposal for leadership. The proposal will land ahead of May 6.",Sharing the written ask
2326,sales_pitch,"Stefan Milos, sharing the Voyager Tracker pricing options we discussed. Pricing stays flat through August 2.",Voyager Tracker partnership
2327,sales_pitch,"Stefan Milos, suggesting the hosted Basin Explorer solution as the best fit. The hosted solution cost lands at $204,600.",About the answer frame
2328,sales_pitch,"Stefan Milos, suggesting the hosted Pennant Insights solution as the best fit. The hosted solution cost lands at $393,100.",Pennant Insights partnership
2329,sales_pitch,"Stefan Milos, the Pebble Messenger renewal proposal is ready. Renewal proposal amount is $308,900, valid until the end of this quarter.",About the written pitch
2330,sales_pitch,"Stefan Milos, the Spindle Ops renewal proposal is ready. Renewal proposal amount is $541,200, valid until March 4.",Spindle Ops proposal
2331,sales_pitch,"Tara Lindgren, could we run a technical Aurora Panel demo for the team on April 28? I can tailor the technical demo to your hands on use case.",Aurora Panel demo
2332,sales_pitch,"Tara Lindgren, sharing the Nebula Engine pricing options we discussed. Pricing stays flat through September 27.",Sharing the large client framing
2333,sales_pitch,"Tristan Aldridge, sharing the Tether Relay pricing options we discussed. Pricing stays flat through June 23.",Sharing the number sheet
2334,sales_pitch,"Tristan Aldridge, suggesting the hosted Amplify Forms solution as the best fit. The hosted solution cost lands at $74,900.",Amplify Forms proposal
2335,sales_pitch,"Tristan Aldridge, suggesting the hosted Atlas Grid solution as the best fit. The hosted solution cost lands at $18,300.",Sharing the fit picture
2336,sales_pitch,"Tristan Aldridge, suggesting the hosted Aurora Panel solution as the best fit. The hosted solution cost lands at $582,500.",Sharing the on platform option
2337,sales_pitch,"Umar Chaudhry, could we run a technical Atlas Grid demo for the team on October 13? I can tailor the technical demo to your hands on use case.",Atlas Grid pricing
2338,sales_pitch,"Umar Chaudhry, could we run a technical Pinnacle Insights demo for the team on May 22? I can tailor the technical demo to your hands on use case.",About the walkthrough
2339,sales_pitch,"Umar Chaudhry, drafting a concise Voyager Tracker proposal for leadership. The proposal will land ahead of July 17.",Voyager Tracker pricing
2340,sales_pitch,"Umar Chaudhry, following up on the Meridian Vault channel partnership idea. Could the channel partnership review land by July 1?",Meridian Vault partnership
2341,sales_pitch,"Umar Chaudhry, following up on the Meridian Vault channel partnership idea. Could the channel partnership review land by July 9?",Exploring the joint effort
2342,sales_pitch,"Umar Chaudhry, sharing the Plume Docs pricing options we discussed. Pricing stays flat through August 2.",Plume Docs pricing
2343,sales_pitch,"Umar Chaudhry, suggesting the hosted Lattice Planner solution as the best fit. The hosted solution cost lands at $483,600.",Exploring the fit picture
2344,sales_pitch,"Umar Chaudhry, the Aurora Panel renewal proposal is ready. Renewal proposal amount is $624,900, valid until October 21.",Aurora Panel proposal
2345,sales_pitch,"Ursula Halstead, attaching a refreshed Cobalt Console discount pricing sheet. Happy to walk through the discount terms before January 8.",About the commercial side
2346,sales_pitch,"Ursula Halstead, attaching a refreshed Lantern Studio discount pricing sheet. Happy to walk through the discount terms before January 14.",Sharing the offer terms
2347,sales_pitch,"Ursula Halstead, attaching a refreshed Pulse Analytics discount pricing sheet. Happy to walk through the discount terms before Monday next week.",Pulse Analytics proposal
2348,sales_pitch,"Ursula Halstead, attaching a refreshed Tangent Suite discount pricing sheet. Happy to walk through the discount terms before May 14.",Exploring the offer terms
2349,sales_pitch,"Ursula Halstead, drafting a concise Prairie Ops proposal for leadership. The proposal will land ahead of January 14.",Following up on the written ask
2350,sales_pitch,"Ursula Halstead, the Compass Desk renewal proposal is ready. Renewal proposal amount is $121,500, valid until December 24.",Exploring the suggestion pack
2351,sales_pitch,"Ursula Halstead, the Lighthouse Core renewal proposal is ready. Renewal proposal amount is $292,300, valid until February 11.",Lighthouse Core solution
2352,sales_pitch,"Victor Shaughnessy, attaching a refreshed Northstream discount pricing sheet. Happy to walk through the discount terms before July 9.",Discussing the number sheet
2353,sales_pitch,"Victor Shaughnessy, could we run a technical Magpie Scheduler demo for the team on April 12? I can tailor the technical demo to your hands on use case.",Considering the product walkthrough
